user_id,event_type,product_id,price,event_time
c6da6198-1302-4f3b-98d8-59f524206a5a,view,FOOD_012,0.0,2026-08-24T20:40:55.780324
07e00408-a9f3-4a26-bb10-653e27ee1d69,view,CLTH_026,0.0,2026-08-24 22:54:25.891020
1344b28a-61ef-4a23-9d78-756fce943fce,cart,FOOD_017,68.75,2026-08-24 07:51:10.327436
fcdb2a08-2878-4a68-8159-6952bf2ae28f,view,BOOK_008,0.0,2026-08-22 17:36:11.241000
fbc03b87-c84c-4ae3-872c-c3f001033c41,view,SPRT_012,0.0,2026-08-18 18:56:55.090559
28dee375-acb0-4efe-91a1-27bd967ca56b,purchase,CLTH_029,198.76,2026-08-22 17:56:56.063466
097603f7-ef8e-4380-83ce-337ce6b52a59,view,BOOK_023,0.0,2026-08-24 21:28:20.620060
ddc313fb-bc63-47e5-ac3f-b9d1d5a703a1,view,CLTH_014,0.0,2026-08-24 23:21:19.576878
16a45d1c-fcb0-44ee-be9c-1c14c693e1c8,view,CLTH_021,0.0,2026-08-24 20:25:58.420879
7c876903-8503-4e64-91da-9f12ea161fac,view,ELEC_022,0.0,2026-08-24 22:44:56.991725
c8e0f50d-4298-44da-ac25-229ba2271015,cart,CLTH_024,132.77,2026-08-23T19:45:58.151713
0e5061dd-6477-4b0b-baf1-80f9eca14fcd,view,FOOD_020,0.0,2026-08-28T18:24:44.864578
7cecad85-4914-4af5-863e-309987695976,view,CLTH_011,0.0,2026-08-24 23:08:30.713240
18af9202-01b4-42d9-a7a8-a3fd40d77ea7,view,SPRT_008,0.0,2026-08-22T17:09:04.350630
8e8f1a72-9d02-4f7f-812e-28ab52b05f20,view,CLTH_019,0.0,2026-08-20 21:08:07.804809
d06247ce-154f-44d2-a431-0e6def01535f,view,CLTH_013,0.0,2026-08-24 21:51:19.831964
807ffd32-2ef3-4a31-a89a-238c366b264b,view,CLTH_011,0.0,2026-08-24 21:55:10.049238
ab5beedd-73b7-43f0-8900-2fda346c8941,cart,SPRT_019,467.93,2026-08-24T23:21:41.719061
77fd67f5-d25c-4143-8bfe-91b94df193e1,cart,ELEC_021,380.93,2026-08-18 19:20:20.551175
df6ef7b8-0a49-4e99-b1d7-860b83fad018,view,ELEC_002,0.0,2026-08-24T21:37:56.577132
ab5beedd-73b7-43f0-8900-2fda346c8941,view,CLTH_019,0.0,2026-08-20 21:19:51.530159
dfcc5694-8acb-4c2d-b506-2b27c83b45a2,cart,ELEC_003,494.58,2026-08-24T19:45:33.899930
3c8208eb-982f-4c25-aeb6-1d676d8c95fd,cart,BOOK_009,14.15,2026-08-20 21:37:00.475550
9527030a-454f-418b-9265-43c29b277831,cart,CLTH_014,126.52,2026-08-19T23:33:11.780053
d13300b8-b21a-4b42-b229-1237697e4e3f,cart,SPRT_025,219.57,2026-08-28T18:13:33.290284
f3af5df4-61dc-4244-8833-1ec5806b8ea1,view,ELEC_021,0.0,2026-08-19T23:27:32.720216
50e381b2-5e82-4228-ba7a-86669f6ade13,purchase,CLTH_016,249.48,2026-08-18 18:54:23.670822
7c53ddd0-71fe-4919-a4fe-86d633a58eee,view,ELEC_004,0.0,2026-08-24T21:11:44.709516
07974040-0d6e-4dd2-a06d-09236cb2f439,view,CLTH_027,0.0,2026-08-24T21:39:08.991280
1363fff9-d076-4436-83e3-9a6449cff1e2,view,SPRT_009,0.0,2026-08-28T18:11:00.359631
046701a6-5a53-43dc-aa26-d68a19f6cb9e,purchase,CLTH_005,137.44,2026-08-18T18:55:35.863723
7c2e1788-86da-4c9e-8f5a-63e49fc287ed,view,FOOD_017,0.0,2026-08-28T18:24:44.570997
07e00408-a9f3-4a26-bb10-653e27ee1d69,cart,CLTH_027,112.12,2026-08-24 21:45:51.757877
a4dbcca0-eaa3-4f6a-91d1-a92bc00a2c19,cart,CLTH_025,67.4,2026-08-24 21:06:41.183302
e04bc446-eef1-4a6c-bdd3-722ed841b5b0,view,CLTH_030,0.0,2026-08-24 22:02:49.720509
a3414eda-0341-4e0d-b3fa-5e873248b36a,view,BOOK_017,0.0,2026-08-24T21:07:11.176967
a9924f59-2d8b-4172-8e44-ae16ad011154,cart,SPRT_014,415.51,2026-08-28T18:21:25.818003
5fd25fd1-437c-46b3-9a39-aa545fcef320,view,CLTH_010,0.0,2026-08-24 19:42:08.774686
10a14ce2-6a79-4e2d-b024-ab8150be7f3b,view,FOOD_023,0.0,2026-08-24T21:38:34.587225
13298c19-921e-4ab7-b2fe-45b88f1e8621,cart,BOOK_030,42.83,2026-08-24T19:42:56.087319
4af16b18-bb80-4ce1-83fd-eeced79f6030,view,CLTH_029,0.0,2026-08-22T17:11:40.402721
d06247ce-154f-44d2-a431-0e6def01535f,view,CLTH_010,0.0,2026-08-24 23:02:09.902912
23563557-5b65-4775-84d2-cd11d7916afb,cart,SPRT_029,144.51,2026-08-20 21:12:08.740270
28dee375-acb0-4efe-91a1-27bd967ca56b,view,CLTH_028,0.0,2026-08-22 18:00:35.633458
caf220a7-85eb-4fa4-a33b-8c246570b167,cart,FOOD_004,19.62,2026-08-23T19:40:14.033767
dd0c2035-e21b-4a2f-aa23-2bb8b37e125d,view,FOOD_016,0.0,2026-08-22 17:08:31.401958
39916c2e-f0f0-4c72-b753-c93c5f6c48e5,view,BOOK_024,0.0,2026-08-24T20:03:48.763397
59b41456-0c0c-46d0-9f3c-5fd6fe62f88a,cart,BOOK_012,35.96,2026-08-28T18:08:38.627004
b2b6e8f7-a7a2-4a38-8be3-f154118f5196,cart,BOOK_002,32.69,2026-08-22 17:42:19.234467
d9fedd6d-d50d-4109-9721-1cd2ce886f31,view,BOOK_005,0.0,2026-08-24T20:42:36.969255
8afb9663-be21-47d5-b7bf-d549285fa584,view,FOOD_029,0.0,2026-08-24T22:02:34.991741
544c32f4-a10e-44ff-a0d5-6f8b523e593a,view,SPRT_022,0.0,2026-08-15 19:46:23.007616
ddc313fb-bc63-47e5-ac3f-b9d1d5a703a1,view,CLTH_016,0.0,2026-08-24 21:56:06.015436
5fd25fd1-437c-46b3-9a39-aa545fcef320,purchase,FOOD_025,82.98,2026-08-24 20:33:57.594537
16a45d1c-fcb0-44ee-be9c-1c14c693e1c8,view,SPRT_005,0.0,2026-08-28T18:14:44.918192
e04bc446-eef1-4a6c-bdd3-722ed841b5b0,view,ELEC_030,0.0,2026-08-24 21:51:30.075365
d13300b8-b21a-4b42-b229-1237697e4e3f,view,BOOK_003,0.0,2026-08-24T19:47:07.224361
097603f7-ef8e-4380-83ce-337ce6b52a59,cart,BOOK_017,20.9,2026-08-24 22:24:40.345786
3eae1b1f-da2f-40b7-883b-ad6d9a3673eb,view,CLTH_008,0.0,2026-08-24 22:25:42.827251
103b446e-bac3-42b5-96ca-727662d099e1,view,SPRT_005,0.0,2026-08-23T19:38:06.625020
3cd39961-1811-4043-81ca-ab2b96896334,purchase,CLTH_007,96.92,2026-08-18T18:54:32.147408
d572cc22-f568-4269-a4ca-75bae22243da,purchase,CLTH_013,270.58,2026-08-20 21:48:10.922938
c56998f4-a438-484c-8b0c-b80c399f6fcd,cart,ELEC_022,300.68,2026-08-24T21:37:53.488268
eedeb7be-443c-4607-a98b-a6928f11d578,view,ELEC_020,0.0,2026-08-24T21:53:40.457053
97fbfdf2-f064-4feb-aa62-d6344df19395,view,ELEC_012,0.0,2026-08-16 10:36:43.165332
77765993-45c5-4be1-9161-1885f032fc20,view,ELEC_024,0.0,2026-08-22 17:49:43.171045
f0bd94bc-247d-45cf-84f6-c5509dc870cc,view,BOOK_021,0.0,2026-08-19 23:25:19.289181
911f18bb-7379-4bbe-b85b-b8bf25af64bf,cart,CLTH_009,238.72,2026-08-22T17:33:44.959918
e0fd2345-d654-4429-9d48-e2b1544bc0ee,view,FOOD_030,0.0,2026-08-24T22:10:21.293835
d30fc382-e140-48b8-8038-bd17100271c2,view,FOOD_029,0.0,2026-08-24T23:11:39.331596
caf220a7-85eb-4fa4-a33b-8c246570b167,view,CLTH_017,0.0,2026-08-24T20:11:41.004335
1a57d526-e419-4985-b2c6-65d021f92488,view,CLTH_024,0.0,2026-08-24T20:11:40.008674
77765993-45c5-4be1-9161-1885f032fc20,view,ELEC_004,0.0,2026-08-22 17:26:21.133627
e6053f2d-d150-4835-ad5a-bada8eceb969,view,SPRT_022,0.0,2026-08-22 17:01:36.686583
32d60b7b-0ecd-4d77-ad93-8db6a14c6708,view,FOOD_021,0.0,2026-08-22T17:56:57.528407
2989c566-bd71-49e2-8d10-a60c615ee48b,view,SPRT_011,0.0,2026-08-23 19:35:41.584070
80a44646-6c7e-488e-8f96-dda9667f62bf,view,BOOK_013,0.0,2026-08-24 19:34:20.409995
85a19fd8-54ae-4ace-a4dc-55c4ce3993ce,view,BOOK_015,0.0,2026-08-24 22:54:23.216272
80fc42f8-36e7-494e-ab68-ae41fa2c75c1,view,FOOD_022,0.0,2026-08-24T19:49:44.136523
80a44646-6c7e-488e-8f96-dda9667f62bf,view,BOOK_021,0.0,2026-08-24 21:16:11.897593
ddc313fb-bc63-47e5-ac3f-b9d1d5a703a1,view,CLTH_024,0.0,2026-08-24 21:57:55.669902
5fd25fd1-437c-46b3-9a39-aa545fcef320,cart,CLTH_003,129.85,2026-08-24 19:42:08.823919
e3576704-b8db-4482-a571-018fedb94275,view,CLTH_028,0.0,2026-08-16 16:37:53.118425
4bcc35c7-0c0f-40c6-81ef-9290c390c8ae,view,CLTH_003,0.0,2026-08-24T22:57:12.094008
204cd583-e18f-4356-afbd-560a95e5e55d,cart,ELEC_018,460.56,2026-08-24 20:30:36.354039
c32d47d5-9419-46e9-8af8-3ed6aa710c89,view,SPRT_027,0.0,2026-08-22 17:46:38.354976
dfcc5694-8acb-4c2d-b506-2b27c83b45a2,cart,CLTH_029,92.18,2026-08-20 21:10:28.208060
a36f04ce-4f5a-4641-8208-bc26f0f0be59,cart,FOOD_001,80.4,2026-08-24T19:45:02.455546
b43786c5-4ef6-4017-a344-22b26bcbd3c5,view,SPRT_008,0.0,2026-08-24 20:37:31.272506
4eca1658-9c92-4d94-98cf-ac4413183c56,view,BOOK_003,0.0,2026-08-18 19:16:32.897715
e04bc446-eef1-4a6c-bdd3-722ed841b5b0,view,ELEC_021,0.0,2026-08-24 21:43:19.972194
82a1487d-2323-45c1-9468-a6f88d47a779,purchase,FOOD_009,63.38,2026-08-24 19:54:42.051287
6c42b183-6d7f-4eed-9a19-89815e3d0919,view,ELEC_016,0.0,2026-08-24 22:39:00.001285
41a5862d-9a23-4007-82f3-890ced6bb4d9,view,SPRT_019,0.0,2026-08-22 17:41:01.824492
e2c33043-9769-445e-bba4-3c9295d886e7,view,SPRT_012,0.0,2026-08-20 21:30:00.108360
097603f7-ef8e-4380-83ce-337ce6b52a59,purchase,ELEC_014,386.32,2026-08-24 21:38:49.635878
0a2f3d10-ae64-4472-a673-478e6650e204,view,FOOD_011,0.0,2026-08-16 16:41:12.589510
194d41b2-19c9-4faa-8a3b-c33649c1679f,cart,FOOD_008,6.29,2026-08-24T22:50:18.437468
3a163339-db2f-495c-b9bd-a2c97e622b2d,view,FOOD_027,0.0,2026-08-24 23:18:36.827317
61887664-7787-4a05-aa10-f242d15e7b6f,view,SPRT_015,0.0,2026-08-22 17:49:13.598159
e0cac62b-7a87-44bb-8198-dd96bc7eb6ae,view,BOOK_017,0.0,2026-08-24T21:07:12.882642
b92588da-f188-45e0-9358-9c955d88bc5a,view,FOOD_016,0.0,2026-08-20 21:09:37.944947
1342dc6b-765d-46f2-b62a-ae0cc1bedb78,view,SPRT_018,0.0,2026-08-24 21:34:43.532617
77765993-45c5-4be1-9161-1885f032fc20,view,ELEC_024,0.0,2026-08-22 18:00:56.718834
8fcaffd8-3597-4d9c-a4b0-7a878ba44f67,view,FOOD_010,0.0,2026-08-20 22:02:51.727786
667c54aa-2a15-439e-9d2b-29339b87e1b4,view,SPRT_008,0.0,2026-08-24T19:45:33.747075
a6a3df8c-d39a-4527-8306-9fc8f5e2ac32,cart,ELEC_017,644.15,2026-08-24T21:18:57.371990
718814b5-9a30-4643-8cfb-a460a60999ba,view,CLTH_002,0.0,2026-08-24 20:44:28.071986
1a57d526-e419-4985-b2c6-65d021f92488,view,CLTH_022,0.0,2026-08-20 21:52:44.612875
fbc03b87-c84c-4ae3-872c-c3f001033c41,view,SPRT_025,0.0,2026-08-18 18:50:05.931158
e7011402-63aa-4b75-87a9-67546325bcab,view,ELEC_015,0.0,2026-08-24T22:46:21.534039
800f664d-f662-49db-9420-27bde33160de,view,CLTH_027,0.0,2026-08-16 10:44:05.271562
0edab1bf-3255-4636-8c77-d72d54ebaa4a,purchase,CLTH_030,126.29,2026-08-20T21:14:05.773866
7973f2a9-cd05-4d96-a6a3-b5bcbfe5a807,view,CLTH_024,0.0,2026-08-24 21:22:25.921076
7973f2a9-cd05-4d96-a6a3-b5bcbfe5a807,view,CLTH_026,0.0,2026-08-24 20:15:53.387123
ecb51178-8afe-4ba9-bd61-87e0a416554b,cart,ELEC_011,674.97,2026-08-18 19:21:06.687485
c43f920e-ad55-4f24-936b-9cbd31f69e37,view,CLTH_003,0.0,2026-08-20 21:51:55.966170
dca944a7-0934-422f-a615-4a2ae9dbac65,view,CLTH_007,0.0,2026-08-24T19:45:33.765293
3c8208eb-982f-4c25-aeb6-1d676d8c95fd,view,BOOK_030,0.0,2026-08-24T22:38:32.641258
c9613b65-fafa-42cc-9af8-32f87936384f,view,ELEC_008,0.0,2026-08-28T18:12:20.001721
a3634e75-35f0-488a-8732-1b93cdcb1099,cart,CLTH_019,22.54,2026-08-24T23:12:17.507262
9ea41e68-c710-4b07-b2ae-6bbf22342547,view,CLTH_017,0.0,2026-08-16 10:46:40.452494
07974040-0d6e-4dd2-a06d-09236cb2f439,view,FOOD_009,0.0,2026-08-24 22:16:06.271074
b92588da-f188-45e0-9358-9c955d88bc5a,view,FOOD_028,0.0,2026-08-20T21:33:29.681732
3ad97fa8-650a-449e-819a-7461929db15a,purchase,SPRT_002,212.13,2026-08-24T20:47:05.645629
2989c566-bd71-49e2-8d10-a60c615ee48b,view,SPRT_024,0.0,2026-08-23 19:39:28.000708
1916909e-6c68-4b12-a792-b099fef763bb,view,CLTH_014,0.0,2026-08-16 10:46:25.827487
16a45d1c-fcb0-44ee-be9c-1c14c693e1c8,purchase,CLTH_011,34.77,2026-08-24 20:12:12.592338
2d7c90c3-0788-41c8-b160-06e19f4406f6,view,FOOD_003,0.0,2026-08-24 22:11:16.796684
85a19fd8-54ae-4ace-a4dc-55c4ce3993ce,view,SPRT_005,0.0,2026-08-24 22:24:07.940210
db7f8eee-9b64-455b-9ada-7be2b9d2a40c,view,ELEC_018,0.0,2026-08-24T19:49:44.076666
c6b1433c-fd3a-4b37-a002-e3213ac67574,view,FOOD_012,0.0,2026-08-24 22:20:27.128827
3298c361-8531-49e3-8652-5f10ff038a49,view,SPRT_026,0.0,2026-08-16 10:36:03.505088
18af9202-01b4-42d9-a7a8-a3fd40d77ea7,view,BOOK_030,0.0,2026-08-24T21:14:06.161706
b8626474-9939-4b22-b12e-52c5f4b4739c,view,SPRT_009,0.0,2026-08-22T17:11:09.000565
3298c361-8531-49e3-8652-5f10ff038a49,view,SPRT_012,0.0,2026-08-16 10:33:53.919047
c56998f4-a438-484c-8b0c-b80c399f6fcd,view,CLTH_004,0.0,2026-08-24 21:08:09.135902
b2b6e8f7-a7a2-4a38-8be3-f154118f5196,view,BOOK_018,0.0,2026-08-22 17:43:39.621767
ecb51178-8afe-4ba9-bd61-87e0a416554b,view,SPRT_015,0.0,2026-08-24T20:22:49.090315
097603f7-ef8e-4380-83ce-337ce6b52a59,view,FOOD_029,0.0,2026-08-24 23:10:11.090780
f11171cf-dcb7-41e6-88b3-5078456085ff,cart,CLTH_012,141.84,2026-08-19T23:33:43.370907
caf220a7-85eb-4fa4-a33b-8c246570b167,view,SPRT_015,0.0,2026-08-24T23:21:42.907590
fcd6fe57-c144-4e2e-a82f-44cb7df85d3f,view,BOOK_005,0.0,2026-08-20 21:17:00.712635
d2393a76-e7aa-4917-8d1a-eaea77151dd0,purchase,FOOD_008,26.26,2026-08-24T21:48:36.899436
151d1b6b-31e9-4c3a-98ee-7ebc527bc572,cart,SPRT_005,66.66,2026-08-22 17:46:34.462498
f2ff3438-5f87-4245-8466-82e57f5edb6d,cart,SPRT_001,349.57,2026-08-24T19:51:19.096156
2989c566-bd71-49e2-8d10-a60c615ee48b,view,CLTH_008,0.0,2026-08-23 19:32:29.054321
fcdb2a08-2878-4a68-8159-6952bf2ae28f,view,BOOK_003,0.0,2026-08-22 17:26:23.170180
79486124-ceb2-4f91-bf0f-378b69ecb64c,view,ELEC_030,0.0,2026-08-22 17:56:34.799145
8648af4d-7a61-4fed-84ea-10895f513822,cart,ELEC_002,530.61,2026-08-20 21:20:39.329522
911f18bb-7379-4bbe-b85b-b8bf25af64bf,view,FOOD_024,0.0,2026-08-18 19:18:03.849846
8d2e8c22-0f58-489e-84d3-59c68d8c63a5,view,FOOD_014,0.0,2026-08-24T22:17:46.866944
16a45d1c-fcb0-44ee-be9c-1c14c693e1c8,purchase,FOOD_023,43.99,2026-08-24 20:45:05.288926
1d21b537-35e3-49e4-ad04-fb64e3a6b0d7,purchase,BOOK_009,61.72,2026-08-22 17:15:32.227728
5ecfc98a-922a-4821-a19c-74739ea9d49c,view,CLTH_028,0.0,2026-08-24 22:51:44.850136
6c42b183-6d7f-4eed-9a19-89815e3d0919,view,ELEC_017,0.0,2026-08-24 22:46:58.308079
fb5c4430-55ab-46c5-9e83-bae524560811,view,ELEC_004,0.0,2026-08-24T21:35:07.759282
8c1f2c4f-fcb2-4456-8fb7-b41a9931e230,view,CLTH_011,0.0,2026-08-20 21:10:12.530922
0e5061dd-6477-4b0b-baf1-80f9eca14fcd,view,BOOK_014,0.0,2026-08-19 23:23:26.879266
7cecad85-4914-4af5-863e-309987695976,view,CLTH_024,0.0,2026-08-24 21:47:51.316664
8889c320-1f19-4bac-9c31-b9218acbf5b5,purchase,SPRT_011,509.27,2026-08-24 21:54:09.711719
1fae450e-c559-4b3b-b193-0e83995bc876,view,ELEC_023,0.0,2026-08-18 19:10:07.863430
adcabb5a-9294-4e06-91d7-d5fb55987582,cart,BOOK_030,25.77,2026-08-18 18:50:27.034419
ddc313fb-bc63-47e5-ac3f-b9d1d5a703a1,view,CLTH_004,0.0,2026-08-24 22:14:50.230562
fc029a04-be52-486b-8b8f-0f1b173d81fb,cart,CLTH_024,142.94,2026-08-18 19:19:44.160547
569b2543-6e9b-4b3a-b8c1-7862801d2712,view,CLTH_010,0.0,2026-08-20 21:16:30.956696
acececef-4ab4-44e7-8ba4-dc1b3db1b57b,view,CLTH_026,0.0,2026-08-22T17:32:11.230782
ca8a018c-1d30-4a4d-9da7-20f5ae4514e1,cart,BOOK_023,45.43,2026-08-22 17:54:43.015870
d6ea31f0-4a99-43ba-8364-82717218083c,view,SPRT_001,0.0,2026-08-16 16:41:14.515417
1916909e-6c68-4b12-a792-b099fef763bb,view,ELEC_009,0.0,2026-08-20T21:14:05.705019
eedeb7be-443c-4607-a98b-a6928f11d578,view,ELEC_015,0.0,2026-08-22 17:42:40.160287
82a1487d-2323-45c1-9468-a6f88d47a779,purchase,FOOD_014,72.86,2026-08-24 19:39:55.050718
151d1b6b-31e9-4c3a-98ee-7ebc527bc572,view,SPRT_024,0.0,2026-08-22 17:41:15.520643
5170d1a9-568e-4884-8b9a-e998a6411fc9,view,SPRT_015,0.0,2026-08-22 17:50:54.622107
b1143e5d-1e1f-426c-aaa8-ab647f0ea967,view,FOOD_005,0.0,2026-08-20 21:55:34.029011
7c876903-8503-4e64-91da-9f12ea161fac,cart,CLTH_022,153.69,2026-08-24 21:31:30.280693
c56998f4-a438-484c-8b0c-b80c399f6fcd,view,FOOD_008,0.0,2026-08-24T21:40:51.310487
6c42b183-6d7f-4eed-9a19-89815e3d0919,view,ELEC_011,0.0,2026-08-24 23:12:56.000535
e9af50c7-3916-48bf-9def-f8eae8db79ee,cart,BOOK_011,53.78,2026-08-24 20:12:17.784367
f40f2fc0-4990-4c42-b190-23976cdaf79f,view,BOOK_005,0.0,2026-08-16 16:52:16.577987
1fae450e-c559-4b3b-b193-0e83995bc876,purchase,FOOD_020,48.13,2026-08-18 19:13:50.522791
fbc03b87-c84c-4ae3-872c-c3f001033c41,view,SPRT_015,0.0,2026-08-18 18:50:06.018145
c6b1433c-fd3a-4b37-a002-e3213ac67574,view,BOOK_003,0.0,2026-08-24 22:40:55.144993
fcd6fe57-c144-4e2e-a82f-44cb7df85d3f,purchase,ELEC_007,1156.44,2026-08-23T19:35:29.033231
3a163339-db2f-495c-b9bd-a2c97e622b2d,cart,FOOD_005,62.34,2026-08-24 22:50:35.691193
50e381b2-5e82-4228-ba7a-86669f6ade13,view,CLTH_012,0.0,2026-08-18 18:53:07.359360
7c2e1788-86da-4c9e-8f5a-63e49fc287ed,view,CLTH_006,0.0,2026-08-24T20:07:42.418274
2de07fdd-8b53-4691-a8aa-c355b7716a3e,view,CLTH_001,0.0,2026-08-18 18:49:20.214075
ecef0a71-9256-43e0-bf92-91fc8ffffcf4,view,CLTH_008,0.0,2026-08-24 20:04:58.486895
9b7e7aee-079a-4bab-8c71-badadf83bdcd,view,CLTH_004,0.0,2026-08-24T21:07:51.459705
7533f6a3-2d5e-454c-a7d4-5a213a566a6a,cart,SPRT_015,150.53,2026-08-24T22:35:08.553446
16a45d1c-fcb0-44ee-be9c-1c14c693e1c8,view,CLTH_015,0.0,2026-08-24 20:58:15.706568
a9ef0f29-d39b-4e19-9e9d-76779cf2469d,cart,CLTH_007,24.84,2026-08-20 21:56:06.594354
b43786c5-4ef6-4017-a344-22b26bcbd3c5,view,SPRT_007,0.0,2026-08-24 20:30:38.181805
151d1b6b-31e9-4c3a-98ee-7ebc527bc572,view,ELEC_007,0.0,2026-08-22 17:58:13.312271
d2393a76-e7aa-4917-8d1a-eaea77151dd0,view,ELEC_015,0.0,2026-08-28T18:22:01.778290
b568b56b-df03-4a6f-ae89-4908c2685971,view,FOOD_029,0.0,2026-08-24T20:58:51.294767
097603f7-ef8e-4380-83ce-337ce6b52a59,cart,BOOK_021,11.25,2026-08-24 22:49:52.557742
e352f24e-22e8-4012-a195-24367d88715a,cart,BOOK_026,29.27,2026-08-28T18:08:05.664765
d37ca1f9-a758-4fcd-abd0-8a4b28290823,view,ELEC_012,0.0,2026-08-22 17:31:14.235610
3cd39961-1811-4043-81ca-ab2b96896334,view,CLTH_007,0.0,2026-08-23T19:34:24.935917
7c2e1788-86da-4c9e-8f5a-63e49fc287ed,view,FOOD_017,0.0,2026-08-19 23:24:32.632735
2531c3a7-f6d1-496c-8395-187ec22b1cf3,view,BOOK_020,0.0,2026-08-18 19:15:26.730085
c9613b65-fafa-42cc-9af8-32f87936384f,view,FOOD_018,0.0,2026-08-24T19:49:44.094467
3298c361-8531-49e3-8652-5f10ff038a49,view,ELEC_006,0.0,2026-08-28T18:17:45.247927
a4dbcca0-eaa3-4f6a-91d1-a92bc00a2c19,purchase,CLTH_026,218.32,2026-08-24 19:55:21.228125
fb5c4430-55ab-46c5-9e83-bae524560811,view,CLTH_002,0.0,2026-08-24T23:22:17.376826
7e12728f-8e77-4093-b21e-7650a323fb12,view,CLTH_022,0.0,2026-08-24 22:44:30.525320
caf220a7-85eb-4fa4-a33b-8c246570b167,purchase,BOOK_013,36.41,2026-08-24T21:31:46.240724
b4a0963f-da4e-401b-b39a-2668f972529c,view,SPRT_005,0.0,2026-08-24 19:33:57.040715
91f30dc2-d42e-403d-8f92-452cf0c2e83b,view,FOOD_009,0.0,2026-08-19T23:25:30.416457
07974040-0d6e-4dd2-a06d-09236cb2f439,view,FOOD_018,0.0,2026-08-24 22:24:32.616663
53cf9005-c315-44bf-8b90-ee836dc0ab1f,view,FOOD_020,0.0,2026-08-24T21:11:06.243680
69ac5a58-9bcc-4f4b-bdd5-baea8549f46e,view,CLTH_003,0.0,2026-08-18 19:00:59.432690
589c5997-fc90-4737-b2a5-e4271fdf4a9d,view,BOOK_023,0.0,2026-08-22 17:15:58.983491
653709fa-a965-4975-9c69-451df40148e0,view,CLTH_001,0.0,2026-08-24T19:57:33.729442
e2d48b75-546c-497a-95bd-14034b8f808a,cart,ELEC_023,631.12,2026-08-22 17:49:34.687292
0499cbb0-f1ab-4ff4-bdac-9b47815a9b3a,view,CLTH_022,0.0,2026-08-23 19:49:26.897094
69ac5a58-9bcc-4f4b-bdd5-baea8549f46e,view,CLTH_024,0.0,2026-08-18 18:49:31.242864
e6053f2d-d150-4835-ad5a-bada8eceb969,cart,FOOD_007,58.87,2026-08-23T19:34:57.507748
61887664-7787-4a05-aa10-f242d15e7b6f,view,SPRT_007,0.0,2026-08-22 17:29:58.859429
9f729b04-6f80-4dae-9824-921396cc0ee2,cart,BOOK_027,34.8,2026-08-24 21:19:15.763680
e9af50c7-3916-48bf-9def-f8eae8db79ee,cart,CLTH_015,146.48,2026-08-24 19:53:38.027978
27a943f0-74c1-47d4-a697-2bf5d20625d8,purchase,ELEC_030,715.85,2026-08-24 20:20:49.162814
ecb51178-8afe-4ba9-bd61-87e0a416554b,view,SPRT_017,0.0,2026-08-20T21:36:02.333458
292aa98d-2159-46e5-86b7-ebb3da08accd,view,CLTH_012,0.0,2026-08-24T21:56:29.957644
aaaa38a6-7d37-4a0f-a0ae-a18daa98f586,view,SPRT_029,0.0,2026-08-16 16:44:20.372470
b568b56b-df03-4a6f-ae89-4908c2685971,view,FOOD_021,0.0,2026-08-20 21:45:06.578537
e3576704-b8db-4482-a571-018fedb94275,view,CLTH_017,0.0,2026-08-24T19:50:16.335318
b92588da-f188-45e0-9358-9c955d88bc5a,view,SPRT_001,0.0,2026-08-20 21:10:08.827017
